Author,Title,Era,Locus,Text,Poetry/Prose
"Pliny The Elder","Naturalis Historia","Early Imperial","","...patriam suam credidit  tantaeque rerum claritati tam benignum testimonium miscuit. archilochi poetae interfectores apollo arguit delphis. sophoclem tragici cothurni principem...","Poetry"
"Quintilian","Institutio Oratoria","Early Imperial","","itaque ex tribus receptis Aristarchi iudicio scriptoribus iamborum ad ἕξιν maxime pertinebit unus Archilochus.","Poetry"
"Quintilian","Institutio Oratoria, Book 10","Early Imperial","","itaque ex tribus receptis Aristarchi iudicio scriptoribus iamborum ad ἕξιν maxime pertinebit unus Archilochus.","Poetry"
"Gellius","Attic Nights","Later Imperial","","isdemque temporibus  occisus est Athenis ab Harmodio et Aristogitone Hipparchus, Pisistrati filius, Hippiae tyranni frater Archilochum autem Nepos Cornelius tradit,","Poetry"
"Gellius","Attic Nights, Book 17","Later Imperial","","isdemque temporibus  occisus est Athenis ab Harmodio et Aristogitone Hipparchus, Pisistrati filius, Hippiae tyranni frater Archilochum autem Nepos Cornelius tradit,","Poetry"
"Macrobius","Saturnalia","Late Antique","","ut Euripides in Phaethonte: Ὦ χρυσοφεγγές ἥλι᾽ ὡς μ᾽ ἀπώλεσας, ὅθεν σ᾽ ἀπόλλων᾽ ἐμφανῶς κλῄζει βροτός item Archilochus: ἄναξ Ἄπολλον, καὶ σὺ τοὺς μὲν αἰτίους σήμαινε, καὶ σφᾶς ὄλλυ᾽ ὥσπερ ὀλλύεις,","Poetry"
"Macrobius","Saturnalia, Book 1","Late Antique","","ut Euripides in Phaethonte: Ὦ χρυσοφεγγές ἥλι᾽ ὡς μ᾽ ἀπώλεσας, ὅθεν σ᾽ ἀπόλλων᾽ ἐμφανῶς κλῄζει βροτός item Archilochus: ἄναξ Ἄπολλον, καὶ σὺ τοὺς μὲν αἰτίους σήμαινε, καὶ σφᾶς ὄλλυ᾽ ὥσπερ ὀλλύεις,","Poetry"
"Eobanus","Iliad","Renaissance","","Corpus in Archilochi, prognati Antenore magno.","Poetry"
"Eobanus","Iliad, Book 14","Renaissance","","Corpus in Archilochi, prognati Antenore magno.","Poetry"
"Eobanus","Iliad","Renaissance","","Archilochi. tum successu gavisus inani","Poetry"
"Eobanus","Iliad, Book 14","Renaissance","","Archilochi. tum successu gavisus inani","Poetry"
"Eobanus","Iliad","Renaissance","","Archilochusque, Acamasque periti militiei.","Poetry"
"Eobanus","Iliad, Book 2","Renaissance","","Archilochusque, Acamasque periti militiei.","Poetry"
