Author,Title,Era,Locus,Text,Poetry/Prose
"Cicero","De Divinatione","Republic","","Epicurum igitur audiemus potius? Namque Carneades concertationis studio modo hoc, modo illud ait; ille, quod sentit; sentit autem...","Poetry"
"Cicero","De Divinatione","Republic","","...Etenim nobismet ipsis quaerentibus, quid sit de divinatione iudicandum, quod a Carneade multa acute et copiose contra Stoicos disputata sint, verentibusque, ne temere vel...","Poetry"
"Cicero","De Divinatione","Republic","","...repugnantia videntes, qui prope iam absoluti et perfecti putantur. Quorum licentiae nisi Carneades restitisset, haud scio an soli iam philosophi iudicarentur. Cum quibus omnis fere...","Poetry"
"Cicero","De Divinatione","Republic","","...similibus. Habes et respersionem pigmentorum et rostrum suis et alia permulta. Idem Carneadem fingere dicis de capite Panisci; quasi non potuerit id evenire casu et non in omni...","Poetry"
"Cicero","De Divinatione","Republic","","Num ergo opus est ad haec refellenda Carneade? num Epicuro? estne quisquam ita desipiens, qui credat exaratum esse, deum dicam...","Poetry"
"Cicero","De Divinatione","Republic","","...inlustrior utitur sortibus? ceteris vero in locis sortes plane refrixerunt. Quod Carneadem Clitomachus scribit dicere solitum, nusquam  se fortunatiorem quam Praeneste vidisse...","Poetry"
"Cicero","De Divinatione","Republic","","Etenim me movet illud, quod in primis Carneades quaerere solebat, quarumnam rerum divinatio esset, earumne, quae sensibus perciperentur....","Poetry"
"Cicero","De Divinatione","Republic","","...auctorem, qui id aut fieri dicat aut factum sciat. Videsne me non ea dicere, quae Carneades, sed ea, quae princeps Stoicorum Panaetius dixerit? Ego autem etiam haec requiro:...","Poetry"
"Cicero","De Fato","Republic","","...necessitate manantibus verum est id, quod ita enuntiatur: Descendit in Academiam Carneades, nec tamen sine causis, sed interest inter causas fortuito antegressas et inter...","Poetry"
"Cicero","De Fato","Republic","","...necessitate omnia fieri, quam a corporibus individuis naturalis motus avellere. Acutius Carneades, qui docebat posse Epicureos suam causam sine hac commenticia declinatione defendere....","Poetry"
"Cicero","De Fato","Republic","","Carneades genus hoc totum non probabat et nimis inconsiderate concludi hanc rationem putabat....","Poetry"
"Cicero","De Fato","Republic","","...aeternitate naturali, futura quae sint, ea vera  esse possint intellegi. Itaque dicebat Carneades ne Apollinem quidem futura posse dicere nisi ea, quorum causas natura ita contineret,...","Poetry"
"Cicero","De Finibus Bonorum Et Malorum","Republic","","...tres sunt fines expertes honestatis, unus Aristippi vel Epicuri, alter Hieronymi, Carneadi tertius, tres, in quibus honestas cum aliqua accessione, Polemonis, Calliphontis,... ...extrema cum initiis convenirent, ut Aristippo voluptas, Hieronymo doloris vacuitas, Carneadi frui principiis naturalibus esset extremum. Epicurus autem cum in prima commendatione...","Poetry"
"Cicero","De Finibus Bonorum Et Malorum, Book 2","Republic","","...tres sunt fines expertes honestatis, unus Aristippi vel Epicuri, alter Hieronymi, Carneadi tertius, tres, in quibus honestas cum aliqua accessione, Polemonis, Calliphontis,... ...extrema cum initiis convenirent, ut Aristippo voluptas, Hieronymo doloris vacuitas, Carneadi frui principiis naturalibus esset extremum. Epicurus autem cum in prima commendatione...","Poetry"
"Cicero","De Finibus Bonorum Et Malorum","Republic","","de vacuitate doloris eadem sententia erit. reicietur  etiam Carneades, nec ulla de summo bono ratio aut voluptatis non dolendive particeps aut honestatis...","Poetry"
"Cicero","De Finibus Bonorum Et Malorum, Book 2","Republic","","de vacuitate doloris eadem sententia erit. reicietur  etiam Carneades, nec ulla de summo bono ratio aut voluptatis non dolendive particeps aut honestatis...","Poetry"
"Cicero","De Finibus Bonorum Et Malorum","Republic","","quae possunt eadem contra Carneadeum illud summum bonum dici, quod is non tam, ut probaret, protulit, quam ut Stoicis,...","Poetry"
"Cicero","De Finibus Bonorum Et Malorum, Book 2","Republic","","quae possunt eadem contra Carneadeum illud summum bonum dici, quod is non tam, ut probaret, protulit, quam ut Stoicis,...","Poetry"
"Cicero","De Finibus Bonorum Et Malorum","Republic","","si scieris, inquit Carneades, aspidem occulte latere uspiam, et velle aliquem inprudentem super eam assidere,...","Poetry"
"Cicero","De Finibus Bonorum Et Malorum, Book 2","Republic","","si scieris, inquit Carneades, aspidem occulte latere uspiam, et velle aliquem inprudentem super eam assidere,...","Poetry"
"Cicero","De Finibus Bonorum Et Malorum","Republic","","...enim eorum consuetudo dicendi non satis acuta propter  ignorationem dialecticae—Carneades tuus egregia quadam exercitatione in dialecticis summaque eloquentia rem in summum...","Poetry"
"Cicero","De Finibus Bonorum Et Malorum, Book 3","Republic","","...enim eorum consuetudo dicendi non satis acuta propter  ignorationem dialecticae—Carneades tuus egregia quadam exercitatione in dialecticis summaque eloquentia rem in summum...","Poetry"
"Cicero","De Finibus Bonorum Et Malorum","Republic","","...esse dicebant; quibus ego vehementer assentior. qui autem post eos fuerunt, cum Carneadem sustinere non possent, hanc, quam dixi, bonam famam ipsam propter se praepositam...","Poetry"
"Cicero","De Finibus Bonorum Et Malorum, Book 3","Republic","","...esse dicebant; quibus ego vehementer assentior. qui autem post eos fuerunt, cum Carneadem sustinere non possent, hanc, quam dixi, bonam famam ipsam propter se praepositam...","Poetry"
"Cicero","De Finibus Bonorum Et Malorum","Republic","","...virtutem a bonorum fine segregaverunt, Epicurum, Hieronymum, illos etiam, si qui Carneadeum finem tueri volunt?","Poetry"
"Cicero","De Finibus Bonorum Et Malorum, Book 4","Republic","","...virtutem a bonorum fine segregaverunt, Epicurum, Hieronymum, illos etiam, si qui Carneadeum finem tueri volunt?","Poetry"
"Cicero","De Finibus Bonorum Et Malorum","Republic","","...ratio inveniri et comparari potest. quod quoniam in quo sit magna dissensio est, Carneadea nobis adhibenda divisio est, qua noster Antiochus libenter uti solet. ille igitur...","Poetry"
"Cicero","De Finibus Bonorum Et Malorum, Book 5","Republic","","...ratio inveniri et comparari potest. quod quoniam in quo sit magna dissensio est, Carneadea nobis adhibenda divisio est, qua noster Antiochus libenter uti solet. ille igitur...","Poetry"
"Cicero","De Finibus Bonorum Et Malorum","Republic","","...dolendi Hieronymus, fruendi rebus iis, quas primas secundum naturam esse diximus, Carneades non ille quidem auctor, sed defensor disserendi causa fuit. superiores tres erant,...","Poetry"
"Cicero","De Finibus Bonorum Et Malorum, Book 5","Republic","","...dolendi Hieronymus, fruendi rebus iis, quas primas secundum naturam esse diximus, Carneades non ille quidem auctor, sed defensor disserendi causa fuit. superiores tres erant,...","Poetry"
"Cicero","De Finibus Bonorum Et Malorum","Republic","","nec vero alia sunt quaerenda contra Carneadeam illam sententiam. quocumque enim modo summum bonum sic exponitur, ut id vacet honestate,...","Poetry"
"Cicero","De Finibus Bonorum Et Malorum, Book 5","Republic","","nec vero alia sunt quaerenda contra Carneadeam illam sententiam. quocumque enim modo summum bonum sic exponitur, ut id vacet honestate,...","Poetry"
"Cicero","De Finibus Bonorum Et Malorum","Republic","","...ipsis locis indicia summorum virorum, tamen ego illa moveor exhedra. modo enim fuit Carneadis, quem videre videor—est enim nota imago—, a sedeque ipsa tanta ingenii magnitudine...","Poetry"
"Cicero","De Finibus Bonorum Et Malorum, Book 5","Republic","","...ipsis locis indicia summorum virorum, tamen ego illa moveor exhedra. modo enim fuit Carneadis, quem videre videor—est enim nota imago—, a sedeque ipsa tanta ingenii magnitudine...","Poetry"
"Cicero","De Finibus Bonorum Et Malorum","Republic","","...ille timide vel potius verecunde: Facio, inquit, equidem, sed audistine modo de Carneade? rapior illuc, revocat autem Antiochus, nec est praeterea, quem audiamus.","Poetry"
"Cicero","De Finibus Bonorum Et Malorum, Book 5","Republic","","...ille timide vel potius verecunde: Facio, inquit, equidem, sed audistine modo de Carneade? rapior illuc, revocat autem Antiochus, nec est praeterea, quem audiamus.","Poetry"
"Cicero","Lucullus","Republic","","...nihil tibi est perspicuum'. Explicavi paulo ante Clitomacho auctore quo modo ista Carneades diceret; accipe quem ad modum eadem dicantur a Clitomacho in eo libro quem ad C....","Poetry"
"Cicero","Lucullus","Republic","","...sustinere, credoque Clitomacho ita scribenti, Herculi quendam laborem exanclatum a Carneade, quod ut feram et inmanem beluam sic ex animis nostris adsensionem id est opinationem...","Poetry"
"Cicero","Lucullus","Republic","","...posse, si quicquam conprendi posse dicatur. illo modo potius putat urguendum fuisse Carneadem, cum sapientis nullum decretum esse possit nisi conprehensum perceptum cognitum,...","Poetry"
"Cicero","Lucullus","Republic","","...conprendi, diceret ille sapientem interdum opinari, non repugnarem, praesertim ne Carneade quidem huic loco valde repugnante. Nunc quid facere possum? quaero enim quid sit...","Poetry"
"Cicero","Lucullus","Republic","","...Academicos omnino dicere; etsi enim mentitur, tamen est adversarius lenior. ad Arcesilan Carneademque veniamus.'","Poetry"
"Cicero","Lucullus","Republic","","...et Aristoteles eiusque amici huc proxime videntur accedere. introducebat etiam Carneades, non quo probaret sed ut opponeret Stoicis, summum bonum esse frui rebus is quas...","Poetry"
"Cicero","Lucullus","Republic","","...moenia, mihi autem bono modo tantum quantum videbitur. Legi apud Clitomachum, cum Carneades et Stoicus Diogenes ad senatum in Capitolio starent, A. Albinum, qui tum P. Scipione... ...doctum sane hominem ut indicat ipsius historia scripta Graece, iocantem dixisse Carneadi: 'ego tibi Carneade praetor esse non video, quia sapiens non sum, nec haec urbs...","Poetry"
"Cicero","Lucullus","Republic","","...expertes animum solum conplectitur, ut Calliphontem sequar — cuius quidem sententiam Carneades ita studiose defensitabat ut eam probare etiam videretur; quamquam Clitomachus adfirmabat numquam se intellegere potuisse quid Carneadi probaretur — sed si eum ipsum finem velim sequi, nonne ipsa severitas et gravitas...","Poetry"
"Cicero","Lucullus","Republic","","...Hortensius?' Tum Catulus 'Egone' inquit, 'ad patris revolvor sententiam, quam quidem ille Carneadeam esse dicebat, ut percipi nihil putem posse, adsensurum autem non percepto id est...","Poetry"
"Cicero","Lucullus","Republic","","...quodam lepore dicendi) proxime a Lacyde solo retenta est, post autem confecta a Carneade. qui est quartus ab Arcesila; audivit enim Hegesinum, qui Euandrum audierat Lacydi discipulum, cum Arcesilae Lacydes fuisset. sed  ipse Carneades diu tenuit, nam nonaginta vixit annos, et qui ilium audierant admodum floruerunt.... ...Hagnone, in Charmada eloquentiae, in Melanthio Rhodio suavitatis; bene autem nosse Carneaden Stratoniceus Metrodorus putabatur.","Poetry"
"Cicero","Lucullus","Republic","","...esse unum tamen illud dicere percipi posse consentaneum esse ut alia non possent, Carneades acutius resistebat. nam tantum abesse dicebat ut id consentaneum esset, ut maxime...","Poetry"
"Cicero","Lucullus","Republic","","...ob rem sivetu probabilem visionem sive inprobabilem et quae non inpediatur, ut Carneades volebat, sive aliud quid proferes quod sequare, ad visum illud de quo agimus tibi...","Poetry"
"Cicero","Lucullus","Republic","","...adsensionis retentio, in qua melius sibi constitit Arcesilas, si vera stunt quae de Carneade non nulli existimant. si enim percipi nihil potest,  quod utrique visum est, tollendus adsensus est; quid enim est tam futtile quam quicquam adprobare non cognitum? Carneadem autem etiam heri audiebamus solitum esse eo delabi interdum ut diceret opinaturum...","Poetry"
"Cicero","Lucullus","Republic","","...et perversa et falsa secutus esset, nisi tanta in Arcesila, multo etiam maior in Carneade et copia rerum et dicendi vis fuisset?","Poetry"
"Cicero","Lucullus","Republic","","...hanc conclusionem Arcesilas probabat;  confirmabat enim et primum et secundum. Carneades non numquam secundum illud dabat, adsentiri aliquando; ita sequebatur etiam opinari,...","Poetry"
"Cicero","Lucullus","Republic","","...controversiam pertinebat. licebat enim 'nihil percipere et tamen opinari'; quod a Carneade dicitur probatum: equidem Clitomacho plus quam Philoni aut Metrodoro credens hoc...","Poetry"
"Cicero","Lucullus","Republic","","...rationed, ipsum sibi respondentem inferiorem fuisse, itaque ab eo armatum esse Carneadem);","Poetry"
"Cicero","Lucullus","Republic","","...quiescere' (id est quod ab his dicitur ἡσυχάζειν). 'Per me vel stertas licet' inquit Carneades 'non modo quiescas. Sed quid proficit? sequitur enim qui te ex somno excitet et...","Poetry"
"Cicero","Lucullus","Republic","","...litium, qui ipsorum disciplinam sequor? cum aliquid huius modi inciderat, sic ludere Carneades solebat: 'si recte conclusi, teneo; sin vitiose, minam Diogenes ,reddet'; ab eo... ...tortuosum genus disputandi relinquamus ostendamusque qui simus, iam explicata tota Carneadis sententia Antiochea ista conruent universa. nec vero quicquam ita dicam ut quisquam id fingi suspicetur; a Clitomacho sumam, qui usque ad senectutem cum Carneade fuit, homo et acutus ut Poenus et valde studiosus  ac diligens; et quattuor eius...","Poetry"
"Cicero","De Natura Deorum, Book 1","Republic","","...nullamque rem aperte iudicandi profecta a Socrate repetita ab Arcesila confirmata a Carneade usque ad nostram viguit aetatem; quam nunc prope modum orbam esse in ipsa Graecia...","Poetry"
"Cicero","De Natura Deorum","Republic","","...nullamque rem aperte iudicandi profecta a Socrate repetita ab Arcesila confirmata a Carneade usque ad nostram viguit aetatem; quam nunc prope modum orbam esse in ipsa Graecia...","Poetry"
"Cicero","De Natura Deorum, Book 1","Republic","","...ut ea ipsa dei inmortales ad usum hominum fabricati paene videantur. Contra quos Carneades ita multa disseruit, ut excitaret homines non socordes ad veri investigandi cupiditatem.","Poetry"
"Cicero","De Natura Deorum","Republic","","...ut ea ipsa dei inmortales ad usum hominum fabricati paene videantur. Contra quos Carneades ita multa disseruit, ut excitaret homines non socordes ad veri investigandi cupiditatem.","Poetry"
"Cicero","De Natura Deorum","Republic","","...Illud vero, quod uterque vestrum arripiet fortasse ad reprendendum, Cotta quia Carneades lubenter in Stoicos invehebatur, Velleius quia nihil tam inridet Epicurus quam praedictionem...","Poetry"
"Cicero","De Natura Deorum, Book 2","Republic","","...Illud vero, quod uterque vestrum arripiet fortasse ad reprendendum, Cotta quia Carneades lubenter in Stoicos invehebatur, Velleius quia nihil tam inridet Epicurus quam praedictionem...","Poetry"
"Cicero","De Natura Deorum, Book 3","Republic","","Illa autem, quae Carneades adferebat, quem ad  modum dissolvitis: si nullum corpus inmortale sit, nullum esse...","Poetry"
"Cicero","De Natura Deorum","Republic","","Illa autem, quae Carneades adferebat, quem ad  modum dissolvitis: si nullum corpus inmortale sit, nullum esse...","Poetry"
"Cicero","De Natura Deorum, Book 3","Republic","","...quidem repudiandum; ne Orcus quidem igitur; quid dicitis ergo de fratribus?"" Haec Carneades aiebat, non ut deos tolleret (quid enim  philosopho minus conveniens), sed ut Stoicos...","Poetry"
"Cicero","De Natura Deorum","Republic","","...quidem repudiandum; ne Orcus quidem igitur; quid dicitis ergo de fratribus?"" Haec Carneades aiebat, non ut deos tolleret (quid enim  philosopho minus conveniens), sed ut Stoicos...","Poetry"
"Cicero","De Oratore","Republic","","...Clitomachus et Aeschines obtinebant; erat etiam Metrodorus, qui cum illis una ipsum illum Carneadem diligentius audierat, hominem omnium in dicendo, ut ferebant, acerrimum et copiosissimum;...","Poetry"
"Cicero","De Oratore, Book 1","Republic","","...Clitomachus et Aeschines obtinebant; erat etiam Metrodorus, qui cum illis una ipsum illum Carneadem diligentius audierat, hominem omnium in dicendo, ut ferebant, acerrimum et copiosissimum;...","Poetry"
"Cicero","De Oratore","Republic","","...divinitus est locutus, quod ego concedo; si item Aristoteles, si Theophrastus, si Carneades in rebus eis, de quibus disputaverunt, eloquentes et in dicendo suaves atque ornati...","Poetry"
"Cicero","De Oratore, Book 1","Republic","","...divinitus est locutus, quod ego concedo; si item Aristoteles, si Theophrastus, si Carneades in rebus eis, de quibus disputaverunt, eloquentes et in dicendo suaves atque ornati...","Poetry"
"Cicero","De Oratore, Book 2","Republic","","...maximis rebus mitterent, tris illius aetatis nobilissimos philosophos misissent, Carneadem et Critolaum et Diogenem; itaque eos, dum Romae essent, et a se et ab aliis frequenter...","Poetry"
"Cicero","De Oratore","Republic","","...maximis rebus mitterent, tris illius aetatis nobilissimos philosophos misissent, Carneadem et Critolaum et Diogenem; itaque eos, dum Romae essent, et a se et ab aliis frequenter...","Poetry"
"Cicero","De Oratore, Book 2","Republic","","Carneadi vero vis incredibilis illa dicendi et varietas perquam esset optanda nobis, qui nullam umquam in illis suis disputationibus rem defendit quam non probarit, nullam oppugnavit quam non everterit.","Poetry"
"Cicero","De Oratore","Republic","","Carneadi vero vis incredibilis illa dicendi et varietas perquam esset optanda nobis, qui nullam umquam in illis suis disputationibus rem defendit quam non probarit, nullam oppugnavit quam non everterit.","Poetry"
"Cicero","De Oratore","Republic","","Hic Sulpicius 'ego vero,' inquit 'Crasse, neque Aristotelem istum neque Carneadem nec philosophorum quemquam desidero. Vel me licet existimes desperare ista posse...","Poetry"
"Cicero","De Oratore, Book 3","Republic","","Hic Sulpicius 'ego vero,' inquit 'Crasse, neque Aristotelem istum neque Carneadem nec philosophorum quemquam desidero. Vel me licet existimes desperare ista posse...","Poetry"
"Cicero","De Oratore","Republic","","...Academia manavit, in qua exstitit divina quadam celeritate ingeni dicendique copia Carneades; cuius ego etsi multos auditores cognovi Athenis, tamen auctores certissimos laudare...","Poetry"
"Cicero","De Oratore, Book 3","Republic","","...Academia manavit, in qua exstitit divina quadam celeritate ingeni dicendique copia Carneades; cuius ego etsi multos auditores cognovi Athenis, tamen auctores certissimos laudare...","Poetry"
"Cicero","De Oratore","Republic","","Sin veterem illum Periclem aut hunc etiam, qui familiarior nobis propter scriptorum multitudinem est, Demosthenem sequi vultis et si illam praeclaram et eximiam speciem oratoris perfecti et pulcritudinem adamastis, aut vobis haec Carneadia aut illa Aristotelia vis comprehendenda est.","Poetry"
"Cicero","De Oratore, Book 3","Republic","","Sin veterem illum Periclem aut hunc etiam, qui familiarior nobis propter scriptorum multitudinem est, Demosthenem sequi vultis et si illam praeclaram et eximiam speciem oratoris perfecti et pulcritudinem adamastis, aut vobis haec Carneadia aut illa Aristotelia vis comprehendenda est.","Poetry"
"Cicero","De Oratore","Republic","","...contrarias orationes, praeceptis illius cognitis, explicare aut hoc Arcesilae modo et Carneadi contra omne, quod propositum sit, disserat, quique ad eam rationem adiungat hunc...","Poetry"
"Cicero","De Oratore, Book 3","Republic","","...contrarias orationes, praeceptis illius cognitis, explicare aut hoc Arcesilae modo et Carneadi contra omne, quod propositum sit, disserat, quique ad eam rationem adiungat hunc...","Poetry"
"Cicero","Orator","Republic","","...dicat invenerit, illud est longe maximum, videre quonam modo; scitum est enim, quod Carneades noster dicere solebat, Clitomachum eadem dicere, Charmadam autem eodem etiam modo...","Poetry"
"Cicero","De Republica","Republic","","...aliena, sic mihi ore uti liceret alieno! Nunc ea dicenda sunt L. Furio Philo, quae Carneades, Graecus homo et consuetus, quod commodum esset, verbis","Poetry"
"Cicero","De Republica","Republic","","Non. 263M ut Carneadi respondeatis, qui saepe optimas causas ingenii calumnia ludificari solet.","Poetry"
"Cicero","Timaeus","Republic","","...sunt a nobis et in Academicis conscripta contra physicos et saepe cum P. Nigidio Carneadeo more et modo disputata. Fuit enim vir ille cum ceteris artibus, quae quidem dignae...","Poetry"
"Cicero","Tusculanae Disputationes, Book 3","Republic","","...Karthagine misit consolandi causa ad captivos, cives suos; in eo est disputatio scripta Carneadis, quam se ait in commentarium rettulisse. cum ita positum esset, videri fore in aegritudine sapientem patria capta, quae Carneades contra dixerit, scripta sunt. tanta igitur calamitatis praesentis adhibetur a philosopho...","Poetry"
"Cicero","Tusculanae Disputationes","Republic","","...Karthagine misit consolandi causa ad captivos, cives suos; in eo est disputatio scripta Carneadis, quam se ait in commentarium rettulisse. cum ita positum esset, videri fore in aegritudine sapientem patria capta, quae Carneades contra dixerit, scripta sunt. tanta igitur calamitatis praesentis adhibetur a philosopho...","Poetry"
"Cicero","Tusculanae Disputationes, Book 3","Republic","","...natos, ut nemo in perpetuum esse posset expers mali, gravius etiam tulisse. quocirca Carneades, ut video nostrum scribere Antiochum, reprendere Chrysippum solebat laudantem Euripideum...","Poetry"
"Cicero","Tusculanae Disputationes","Republic","","...natos, ut nemo in perpetuum esse posset expers mali, gravius etiam tulisse. quocirca Carneades, ut video nostrum scribere Antiochum, reprendere Chrysippum solebat laudantem Euripideum...","Poetry"
"Cicero","Tusculanae Disputationes","Republic","","...appellare possim nominatim. quibus adulescentibus Stoicum Diogenen et Academicum Carneadem video ad senatum ab Atheniensibus missos esse legatos, qui cum rei publicae nullam...","Poetry"
"Cicero","Tusculanae Disputationes, Book 4","Republic","","...appellare possim nominatim. quibus adulescentibus Stoicum Diogenen et Academicum Carneadem video ad senatum ab Atheniensibus missos esse legatos, qui cum rei publicae nullam...","Poetry"
"Cicero","Tusculanae Disputationes","Republic","","...ac perferendo summae legi parens sine timore. quamvis licet insectemur istos, ut Carneades solebat, metuo ne soli philosophi sint. quae enim istarum definitionum non aperit...","Poetry"
"Cicero","Tusculanae Disputationes, Book 4","Republic","","...ac perferendo summae legi parens sine timore. quamvis licet insectemur istos, ut Carneades solebat, metuo ne soli philosophi sint. quae enim istarum definitionum non aperit...","Poetry"
"Cicero","Tusculanae Disputationes, Book 5","Republic","","...Arcesilas Lacydes Aristoteles Theophrastus Zeno Cleanthes Chrysippus Antipater Carneades Clitomachus Philo Antiochus Panaetius Posidonius, innumerabiles alii, qui semel...","Poetry"
"Cicero","Tusculanae Disputationes","Republic","","...Arcesilas Lacydes Aristoteles Theophrastus Zeno Cleanthes Chrysippus Antipater Carneades Clitomachus Philo Antiochus Panaetius Posidonius, innumerabiles alii, qui semel...","Poetry"
"Cicero","Tusculanae Disputationes, Book 5","Republic","","...et in omni disputatione, quid esset simillimum veri, quaereremus. quem morem cum Carneades acutissime copiosissimeque tenuisset, fecimus et alias saepe et nuper in Tusculano,...","Poetry"
"Cicero","Tusculanae Disputationes","Republic","","...et in omni disputatione, quid esset simillimum veri, quaereremus. quem morem cum Carneades acutissime copiosissimeque tenuisset, fecimus et alias saepe et nuper in Tusculano,...","Poetry"
"Cicero","Tusculanae Disputationes, Book 5","Republic","","quorum controversiam solebat tamquam honorarius arbiter iudicare Carneades. nam cum, quaecumque bona Peripateticis, eadem Stoicis commoda viderentur neque...","Poetry"
"Cicero","Tusculanae Disputationes","Republic","","quorum controversiam solebat tamquam honorarius arbiter iudicare Carneades. nam cum, quaecumque bona Peripateticis, eadem Stoicis commoda viderentur neque...","Poetry"
"Cicero","Tusculanae Disputationes, Book 5","Republic","","...sit de finibus, tamen virtus satis habeat ad vitam beatam praesidii, quod quidem Carneadem disputare solitum accepimus; sed is ut contra Stoicos, quos studiosissime semper...","Poetry"
"Cicero","Tusculanae Disputationes","Republic","","...sit de finibus, tamen virtus satis habeat ad vitam beatam praesidii, quod quidem Carneadem disputare solitum accepimus; sed is ut contra Stoicos, quos studiosissime semper...","Poetry"
"Cicero","Tusculanae Disputationes, Book 5","Republic","","...Hieronymus, nihil bonum nisi naturae primis bonis  aut omnibus aut maxumis frui, ut Carneades contra Stoicos disserebat.","Poetry"
"Cicero","Tusculanae Disputationes","Republic","","...Hieronymus, nihil bonum nisi naturae primis bonis  aut omnibus aut maxumis frui, ut Carneades contra Stoicos disserebat.","Poetry"
"Cicero","Tusculanae Disputationes, Book 5","Republic","","...angustius, enatant tamen, Epicurus Hieronymus et si qui sunt qui desertum illum Carneadeum finem curent defendere; nemo est enim eorum quin bonorum animum putet esse iudicem...","Poetry"
"Cicero","Tusculanae Disputationes","Republic","","...angustius, enatant tamen, Epicurus Hieronymus et si qui sunt qui desertum illum Carneadeum finem curent defendere; nemo est enim eorum quin bonorum animum putet esse iudicem...","Poetry"
"Cicero","Tusculanae Disputationes, Book 5","Republic","","nam quae tibi Epicuri videtur, eadem erit Hieronymi et Carneadis causa et hercule omnium reliquorum. quis enim parum est contra mortem aut dolorem...","Poetry"
"Cicero","Tusculanae Disputationes","Republic","","nam quae tibi Epicuri videtur, eadem erit Hieronymi et Carneadis causa et hercule omnium reliquorum. quis enim parum est contra mortem aut dolorem...","Poetry"
"Valerius Maximus","Facta Et Dicta Memorabilia","Early Imperial","","Carneades laboriosus et diuturnus sapientiae miles, si quidem xc expletis annis idem illi...","Poetry"
"Seneca","De Brevitate Vitae","Early Imperial","","Disputare cum Socrate licet, dubitare eum Carneade, eum Epicuro quiescere, hominis naturam eum Stoicis vincere, eum Cynicis excedere....","Poetry"
"Quintilian","Institutio Oratoria, Book 12","Early Imperial","","...enim Academici, cum in utramque disserunt partem, non secundum alteram vivunt, nec Carneades ille, qui Romae audiente Censorio Catone non minoribus viribus contra iustitiam...","Poetry"
"Quintilian","Institutio Oratoria","Early Imperial","","...enim Academici, cum in utramque disserunt partem, non secundum alteram vivunt, nec Carneades ille, qui Romae audiente Censorio Catone non minoribus viribus contra iustitiam...","Poetry"
"Gellius","Attic Nights, Book 17","Later Imperial","","Quod Carneades Academicus elleboro stomachum purgavit, scripturus adversus Zenonis Stoici decreta; deque natura medellaque ellebori candidi et nigri.","Poetry"
"Gellius","Attic Nights","Later Imperial","","Quod Carneades Academicus elleboro stomachum purgavit, scripturus adversus Zenonis Stoici decreta; deque natura medellaque ellebori candidi et nigri.","Poetry"
"Gellius","Attic Nights, Book 17","Later Imperial","","...temere diceremus, sicuti sophista ille ἀπαίδευτος, qui publice nuper disserens Carneaden philosophum a rege Alexandro, Philippi filio, pecunia donatum et Panaetium Stoicum...","Poetry"
"Gellius","Attic Nights","Later Imperial","","...temere diceremus, sicuti sophista ille ἀπαίδευτος, qui publice nuper disserens Carneaden philosophum a rege Alexandro, Philippi filio, pecunia donatum et Panaetium Stoicum...","Poetry"
