Author,Title,Era,Locus,Text,Poetry/Prose
"Cicero","De Divinatione","Republic","","...Hannibalis, P. Decii; pervulgatum iam illud de praesule, C. Gracchi etiam et recens Caeciliae, Baliarici filiae, somnium. Sed haec externa ob eamque causam ignota nobis sunt,...","Poetry"
"Cicero","De Divinatione","Republic","","...dubitasti etiam omina adiungere. Aemilia Paulo Persam perisse, quod pater omen accepit; Caecilia se sororis filiae sedes suas tradere. Iam illa: Favete linguis et praerogativam,...","Poetry"
"Cicero","Divinatio In Q Caecilium","Republic","","Vtrum, Q. Caecili, hoc dices, me non Siculorum rogatu ad causam accedere, an optimorum fidelissimorumque...","Poetry"
"Cicero","Divinatio In Q Caecilium","Republic","","...causam, invitis iis quorum negotium est, accedere aut adspirare audeat? si tibi, Q. Caecili, hoc Siculi dicerent: 'te non novimus, nescimus qui sis, numquam te antea vidimus;...","Poetry"
"Cicero","Divinatio In Q Caecilium","Republic","","...mihi delatio detur? sunt multa quae Verres in me esse arbitratur, quae scit in te, Caecili, non esse; quae cuius modi in utroque nostrum sint, paulo post commemorabo;","Poetry"
"Cicero","Divinatio In Q Caecilium","Republic","","tu vero, Caecili, quid potes? quo tempore aut qua in re non modo ceteris specimen aliquod dedisti,...","Poetry"
"Cicero","Divinatio In Q Caecilium","Republic","","...scribam et familiarem tuum, retentum esse a Verre in provincia, cum tu decederes; M. Caecilium, fratrem tuum, lectissimum atque ornatissimum adulescentem, non modo non adesse...","Poetry"
"Cicero","Divinatio In Q Caecilium","Republic","","Caecili, quid facies? utrum hoc tantum crimen praetermittes an obicies? si obicies, idne...","Poetry"
"Cicero","Divinatio In Q Caecilium","Republic","","...silebitur toto iudicio de maximis et notissimis illius furtis et iniuriis. mihi crede, Caecili, non potest in accusando socios vere defendere is qui cum reo criminum societate...","Poetry"
"Cicero","Divinatio In Q Caecilium","Republic","","...exegerunt. quid? hoc Verre praetore factum est solum? non, sed etiam quaestore Caecilio. quid igitur? daturus es huic crimini quod et potuisti prohibere ne fieret et debuisti,...","Poetry"
"Cicero","Divinatio In Q Caecilium","Republic","","...quidem fecit obicies, ne qua ex parte coniunctus cum eo reperiare.  quid? illa, Caecili, contemnendane tibi videntur esse, sine quibus causa sustineri, praesertim tanta,...","Poetry"
"Cicero","Divinatio In Q Caecilium","Republic","","de te, Caecili,—iam mehercule hoc extra hanc contentionem certamenque nostrum familiariter tecum...","Poetry"
"Cicero","Divinatio In Q Caecilium","Republic","","...tempore atque officio coactus ad accusandum traducerer. dicebam habere eos actorem Q. Caecilium, qui praesertim quaestor in eadem provincia post me quaestorem fuisset. quo ego...","Poetry"
"Cicero","Divinatio In Q Caecilium","Republic","","te vero, Caecili, quem ad modum sit elusurus, quam omni ratione iactaturus, videre iam videor; quotiens...","Poetry"
"Cicero","Divinatio In Q Caecilium","Republic","","...et ipse alienus ex ea facultate, si quam habet, aliquantum detracturus sit, et Caecilius tum denique se aliquid futurum putet, si alienus minus vehemens fuerit et sibi primas...","Poetry"
"Cicero","Divinatio In Q Caecilium","Republic","","...fides mea custodem repudiat, diligentia speculatorem reformidat.  verum ut ad te, Caecili, redeam, quam multa te deficiant vides: quam multa sint in te quae reus nocens in...","Poetry"
"Cicero","Divinatio In Q Caecilium","Republic","","Vbi hoc quaestori Caecilio, viro optimo et homini aequissimo, nuntiatum est, vocari ad se Agonidem iubet; iudicium...","Poetry"
"Cicero","Divinatio In Q Caecilium","Republic","","...fortissimus et innocentissimus L. Piso delationem nominis postularet, et contra Q. Caecilius peteret isque se veteres inimicitias iam diu susceptas persequi diceret, cum auctoritas...","Poetry"
"Cicero","Divinatio In Q Caecilium","Republic","","...existimationis venire arbitrati sunt. quam ob rem hoc statuere, iudices, debetis, Q. Caecilium, de quo nulla umquam opinio fuerit nullaque in hoc ipso iudicio exspectatio futura...","Poetry"
"Cicero","Divinatio In Q Caecilium","Republic","","...causae ac iudici sustinere fide, diligentia, consilio, auctoritate. vos si mihi Q. Caecilium anteposueritis, ego me dignitate superatum non arbitrabor: populus Romanus ne tam...","Poetry"
"Cicero","Epistulae Ad Familiares, Book 11","Republic","","...aliquid moliamur. quia ubi consistamus non habemus praeter Sex. Pompeium et Bassum Caecilium ; qui mihi videntur hoc nuntio de Caesare adlato firmiores futuri. satis tempore...","Poetry"
"Cicero","Epistulae Ad Familiares","Republic","","...aliquid moliamur. quia ubi consistamus non habemus praeter Sex. Pompeium et Bassum Caecilium ; qui mihi videntur hoc nuntio de Caesare adlato firmiores futuri. satis tempore...","Poetry"
"Cicero","Epistulae Ad Familiares","Republic","","...tradiderunt ipsique mecum una fortissimo animo rem p. administrant. item legionem quam Q. Caecilius Bassus habuit ad me venisse scito, quattuorque legiones quas A. Allienus ex Aegypto...","Poetry"
"Cicero","Epistulae Ad Familiares, Book 12","Republic","","...tradiderunt ipsique mecum una fortissimo animo rem p. administrant. item legionem quam Q. Caecilius Bassus habuit ad me venisse scito, quattuorque legiones quas A. Allienus ex Aegypto...","Poetry"
"Cicero","Epistulae Ad Familiares","Republic","","...intellegere te nihil commissurum esse temere nec ante quam scisses quo iste nescio qui Caecilius Bassus erumperet quicquam certi constituturum, id ego et speraram prudentia tua...","Poetry"
"Cicero","Epistulae Ad Familiares, Book 12","Republic","","...intellegere te nihil commissurum esse temere nec ante quam scisses quo iste nescio qui Caecilius Bassus erumperet quicquam certi constituturum, id ego et speraram prudentia tua...","Poetry"
"Cicero","Epistulae Ad Familiares, Book 8","Republic","","...Octobris in aede Apollinis scrib. adfuerunt L. Domitius Cn. f. Fab. Ahenobarbus, Q. Caecilius Q. f. Fab. Metellus Pius Scipio, L. Villius L. f. pom. annalis, C. Septimius T....","Poetry"
"Cicero","Epistulae Ad Familiares","Republic","","...Octobris in aede Apollinis scrib. adfuerunt L. Domitius Cn. f. Fab. Ahenobarbus, Q. Caecilius Q. f. Fab. Metellus Pius Scipio, L. Villius L. f. pom. annalis, C. Septimius T....","Poetry"
"Cicero","Epistulae Ad Familiares, Book 8","Republic","","...Octobris in aede Apollinis scrib. adfuerunt L. Domitius Cn. f. Fab. Ahenobarbus, Q. Caecilius Q. f. Fab. Metellus Pius Scipio, L. Villius L. f. pom. annalis, C. Septimius T....","Poetry"
"Cicero","Epistulae Ad Familiares","Republic","","...Octobris in aede Apollinis scrib. adfuerunt L. Domitius Cn. f. Fab. Ahenobarbus, Q. Caecilius Q. f. Fab. Metellus Pius Scipio, L. Villius L. f. pom. annalis, C. Septimius T....","Poetry"
"Cicero","De Finibus Bonorum Et Malorum","Republic","","...fabulis delectari dicat, Latinas litteras oderit? Synephebos ego, inquit, potius Caecilii aut Andriam Terentii quam utramque Menandri legam? A quibus tantum dissentio, ut,...","Poetry"
"Cicero","De Finibus Bonorum Et Malorum, Book 1","Republic","","...fabulis delectari dicat, Latinas litteras oderit? Synephebos ego, inquit, potius Caecilii aut Andriam Terentii quam utramque Menandri legam? A quibus tantum dissentio, ut,...","Poetry"
"Cicero","De Finibus Bonorum Et Malorum","Republic","","...et ille apud Trabeam voluptatem animi nimiam laetitiam dicit eandem, quam ille Caecilianus, qui omnibus laetitiis laetum esse se narrat. sed hoc interest, quod voluptas dicitur...","Poetry"
"Cicero","De Finibus Bonorum Et Malorum, Book 2","Republic","","...et ille apud Trabeam voluptatem animi nimiam laetitiam dicit eandem, quam ille Caecilianus, qui omnibus laetitiis laetum esse se narrat. sed hoc interest, quod voluptas dicitur...","Poetry"
"Cicero","Pro L Flacco","Republic","","decisionis arbiter C. Caecilius fuit, quo splendore vir, qua fide, qua religione! obsignator C. Sextilius, Lurconis...","Poetry"
"Cicero","De Inventione, Book 2","Republic","","aut si ea re hominibus Graecis inperitis verba dederit, quod Clodius aut Caecilius aut Mutius vocaretur. et de natura licet aliquantum ducere suspicionis. omnia enim...","Poetry"
"Cicero","De Inventione","Republic","","aut si ea re hominibus Graecis inperitis verba dederit, quod Clodius aut Caecilius aut Mutius vocaretur. et de natura licet aliquantum ducere suspicionis. omnia enim...","Poetry"
"Cicero","Pro Milone","Republic","","...de reditu meo legem ferret, pulso, crudelissima in foro caede facta, potuitne L. Caecili, iustissimi fortissimique praetoris, oppugnata domo, potuitne illo die quo est lata...","Poetry"
"Cicero","De Optimo Genere Oratorum","Republic","","...dicere et Ennium summum epicum poetam, si cui ita videtur, et Pacuvium tragicum et Caecilium fortasse comi- cum. oratorem genere non divido; perfectum enim quaero. Vnum est...","Poetry"
"Cicero","De Optimo Genere Oratorum","Republic","","...potius legam quam Graecas ?' Idem Andriam et Synephebos nec minus Terentium et Caecilium quam Menandrum legunt, nec Andromacham aut Antiopam aut Epigonos Latinos recipiunt;...","Poetry"
"Cicero","De Oratore","Republic","","...expolivit hominemque reddidit; nam hesterno sermone unius cuiusdam operis, ut ait Caecilius, remigem aliquem aut baiulum nobis oratorem descripseras, inopem quendam humanitatis...","Poetry"
"Cicero","De Oratore, Book 2","Republic","","...expolivit hominemque reddidit; nam hesterno sermone unius cuiusdam operis, ut ait Caecilius, remigem aliquem aut baiulum nobis oratorem descripseras, inopem quendam humanitatis...","Poetry"
"Cicero","Philippicae, Book 11","Republic","","...post interitum Treboni profecto ne dici quidem se legatum Dolabellae volet. est Q. Caecili Bassi, privati illius quidem, sed fortis et praeclari viri, robustus et victor exercitus.","Poetry"
"Cicero","Philippicae","Republic","","...post interitum Treboni profecto ne dici quidem se legatum Dolabellae volet. est Q. Caecili Bassi, privati illius quidem, sed fortis et praeclari viri, robustus et victor exercitus.","Poetry"
"Cicero","Philippicae, Book 5","Republic","","...est? quid? non ante factum vidimus quam futurum quisquam est suspicatus? Vbi lex Caecilia et Didia,","Poetry"
"Cicero","Philippicae","Republic","","...est? quid? non ante factum vidimus quam futurum quisquam est suspicatus? Vbi lex Caecilia et Didia,","Poetry"
"Cicero","Letters To Quintus","Republic","","at enim Graecis solis indulgeo. quid? L. Caecilium nonne omni ratione placavi? quem hominem, qua ira, quo spiritu! quem denique praeter...","Poetry"
"Cicero","Letters To Quintus","Republic","","...coniunctum. Gabinium de ambitu reum fecit P. Sulla subscribente privigno Memmio, fratre Caecilio, Sulla filio. contra dixit L. Torquatus omnibusque libentibus non obtinuit.","Poetry"
"Cicero","De Domo Sua","Republic","","...sin eadem observanda sunt, iudicavit senatus M. Drusi legibus, quae contra legem Caeciliam et Didiam latae essent, populum non teneri.","Poetry"
"Cicero","De Domo Sua","Republic","","...de exsulibus Byzantiis displiceret? quae est, quaeso, alia vis, quae sententia Caeciliae legis et Didiae nisi haec, ne populo necesse sit in coniunctis rebus compluribus...","Poetry"
"Cicero","Post Reditum In Senatu","Republic","","...revocavit.  iam vero praetores quo animo in me fuerint vos existimare potuistis, cum L. Caecilius privatim me suis omnibus copiis studuerit sustentare, publice promulgarit de mea...","Poetry"
"Cicero","Pro Sestio","Republic","","...hominis inimici, quam quod sic statuit, omnino consularem legem nullam putare. Caeciliam Didiam, Liciniam Iuniam contempsit. etiamne eius quem sua lege et suo beneficio...","Poetry"
"Cicero","De Republica","Republic","","...decuit, quam si Plautus noster voluisset aut Naevius Publio et Gnaeo Scipioni aut Caecilius Marco Catoni male dicere","Poetry"
"Cicero","Pro S Roscio","Republic","","...tamquam e naufragio nudum expulisti. quasi vero nescias hunc et ali et vestiri a Caecilia Baliarici filia, Nepotis sorore, spectatissima femina, quae cum patrem clarissimum,...","Poetry"
"Cicero","Pro S Roscio","Republic","","quae domi gerenda sunt, ea per Caeciliam transiguntur, fori iudicique rationem M. Messala, ut videtis, iudices, suscepit;...","Poetry"
"Cicero","Pro S Roscio","Republic","","...simul atque sensit, de amicorum cognatorumque sententia Romam confugit et sese ad Caeciliam, Nepotis sororem, Baliarici filiam, quam honoris causa nomino, contulit, qua pater...","Poetry"
"Cicero","Pro S Roscio","Republic","","...quidem alienus esses. ecquid tandem tibi videtur, ut ad fabulas veniamus, senex ille Caecilianus minoris facere Eutychum, filium rusticum, quam illum alterum, Chaerestratum? — nam,...","Poetry"
"Cicero","De Senectute","Republic","","...accipere modo haec a maioribus voluerunt, sed etiam posteris prodere. et melius Caecilius de sene alteri saeculo prospiciente, quam illud idem:  edepol, senectus, si nil... ...atque in ea, quae non volt, saepe etiam adulescentia incurrit. illud vero idem Caecilius vitiosius:  tum equidem in senecta hoc deputo miserrimum, sentire ea aetate eumpse...","Poetry"
"Cicero","De Senectute","Republic","","...exercitationum defetigatione ingravescunt, animi autem exercitando levantur. nam quos ait Caecilius comicos stultos senes, hos significat credulos obliviosos dissolutos, quae vitia...","Poetry"
"Cicero","De Senectute","Republic","","apex est autem senectutis auctoritas. quanta fuit in L. Caecilio Metello, quanta in A. Atilio Calatino! in quem illud elogium:  hunc unum plurimae...","Poetry"
"Cicero","Pro Sulla","Republic","","...utrosque constituisse videatur. at enim et gladiatores et omnis ista vis rogationis Caeciliae causa comparabatur. atque hoc loco in L. Caecilium, pudentissimum atque ornatissimum...","Poetry"
"Cicero","Pro Sulla","Republic","","atque in ea re per L. Caecilium Sulla accusatur in qua re est uterque laudandus. primum Caecilius—quid? 'id promulgavit...","Poetry"
"Cicero","Pro Sulla","Republic","","...nemo labefactare iudicium est conatus, nihil est eius modi promulgatum, semper Caecilius in calamitate fratris sui iudicum potestatem perpetuandam, legis acerbitatem mitigandam... ...libenter dicerem, si paulo etiam longius quam finis cotidiani offici postulat L. Caecilium pietas et fraternus amor propulisset, implorarem sensus vestros, unius cuiusque indulgentiam in suos testarer, peterem veniam errato L. Caecili ex intimis vestris cogitationibus atque ex humanitate communi.","Poetry"
"Cicero","Pro Sulla","Republic","","...praetor se loqui dixit Sullam illam rogationem de se nolle ferri. ex illo tempore L. Caecilius egit de re publica multa; agrariae legi, quae tota a me reprehensa et abiecta est,...","Poetry"
"Cicero","Pro Sulla","Republic","","atque in ipsa rogatione ne per vim quid ageretur, quis tum nostrum Sullam aut Caecilium verebatur? nonne omnis ille terror, omnis seditionis timor atque opinio ex Autroni...","Poetry"
"Cicero","Tusculanae Disputationes","Republic","","...subtilitate orationem ad exempla traducimus. hic Socrates commemoratur, hic Diogenes, hic Caecilianum illud: saepe est etiam sub palliolo sordido sapientia. cum enim paupertatis una...","Poetry"
"Cicero","Tusculanae Disputationes, Book 3","Republic","","...subtilitate orationem ad exempla traducimus. hic Socrates commemoratur, hic Diogenes, hic Caecilianum illud: saepe est etiam sub palliolo sordido sapientia. cum enim paupertatis una...","Poetry"
"Cicero","Tusculanae Disputationes","Republic","","...appellari—, tantae levitatis est, ut nihil videam quod putem conferendum. quem Caecilius deum qui non summum putet, aut stultum aut rerum esse imperitum existumat, Cui i/n...","Poetry"
"Cicero","Tusculanae Disputationes, Book 4","Republic","","...appellari—, tantae levitatis est, ut nihil videam quod putem conferendum. quem Caecilius deum qui non summum putet, aut stultum aut rerum esse imperitum existumat, Cui i/n...","Poetry"
"Cicero","Divinatio In C Verrem, Book 3","Republic","","...causa iam diu est, tamen omnium Siculorum primi ac nobilissimi? quid ipsius Q. Caecili Dionis, hominis probatissimi ac pudentissimi? quid L. Caecili, L. Liguris, T. Manili,...","Poetry"
"Cicero","Divinatio In C Verrem","Republic","","...causa iam diu est, tamen omnium Siculorum primi ac nobilissimi? quid ipsius Q. Caecili Dionis, hominis probatissimi ac pudentissimi? quid L. Caecili, L. Liguris, T. Manili,...","Poetry"
"Q Cicero","On Running For Consul","Republic","","...demebant, Sulla  unum Catilinam praefecerat); in quibus ille hominem optimum, Q. Caecilium, sororis suae virum, equitem Romanum, nullarum partium, cum semper natura tum etiam...","Poetry"
"Nepos","Vitae","Republic","","Caecilii, avunculi sui.","Poetry"
"Nepos","Vitae","Republic","","Caecilium, equitem Romanum, familiarem L.","Poetry"
"Nepos","Vitae","Republic","","Caecilius enim moriens testamento adoptavit eum heredemque fecit ex dodrante: ex qua hereditate accepit circiter centiens sestertium.","Poetry"
"Horace","Ars Poetica","Augustan","","Caecilio Plautoque dabit Romanus ademptum","Poetry"
"Horace","Epistles","Augustan","","vincere Caecilius gravitate, Terentius arte.","Poetry"
"Livy","Ab Urbe Condita, Book 2","Augustan","","nobiles iuvenes quosdam, quorum principem L. Caecilium Metellum, mare ac naves spectare, ut deserta Italia ad regum aliquem transfugiant.","Poetry"
"Livy","Ab Urbe Condita","Augustan","","nobiles iuvenes quosdam, quorum principem L. Caecilium Metellum, mare ac naves spectare, ut deserta Italia ad regum aliquem transfugiant.","Poetry"
"Livy","Ab Urbe Condita, Book 2","Augustan","","Caecilius Metellus et Q.","Poetry"
"Livy","Ab Urbe Condita","Augustan","","Caecilius Metellus et Q.","Poetry"
"Livy","Ab Urbe Condita, Book 2","Augustan","","Caecilius Metellus quaestor tum forte erat.","Poetry"
"Livy","Ab Urbe Condita","Augustan","","Caecilius Metellus quaestor tum forte erat.","Poetry"
"Livy","Ab Urbe Condita, Book 2","Augustan","","Caecilius Metellus erat, infamis auctor deserendae Italiae post Cannensem cladem.","Poetry"
"Livy","Ab Urbe Condita","Augustan","","Caecilius Metellus erat, infamis auctor deserendae Italiae post Cannensem cladem.","Poetry"
"Livy","Ab Urbe Condita, Book 2","Augustan","","Caecilius Metellus.","Poetry"
"Livy","Ab Urbe Condita","Augustan","","Caecilius Metellus.","Poetry"
"Livy","Ab Urbe Condita, Book 2","Augustan","","Caecilio Metello aedilibus plebis; et tria signa ad Cereris eidem dederunt; et Iouis epulum fuit ludorum causa.","Poetry"
"Livy","Ab Urbe Condita","Augustan","","Caecilio Metello aedilibus plebis; et tria signa ad Cereris eidem dederunt; et Iouis epulum fuit ludorum causa.","Poetry"
"Livy","Ab Urbe Condita, Book 2","Augustan","","Caecilius Metellus—circumfusi omnis generis hominum frequentia in forum pervenerunt, cum alii ipsos, alii comites eorum, quae acta essent, percunctarentur.","Poetry"
"Livy","Ab Urbe Condita","Augustan","","Caecilius Metellus—circumfusi omnis generis hominum frequentia in forum pervenerunt, cum alii ipsos, alii comites eorum, quae acta essent, percunctarentur.","Poetry"
"Livy","Ab Urbe Condita, Book 2","Augustan","","Caecilium magistrum equitum.","Poetry"
"Livy","Ab Urbe Condita","Augustan","","Caecilium magistrum equitum.","Poetry"
"Livy","Ab Urbe Condita, Book 2","Augustan","","a M. Livio dictatore creati  consules L. Veturius Q. Caecilius, is ipse, qui tum erat magister equitum. inde praetorum comitia habita.","Poetry"
"Livy","Ab Urbe Condita","Augustan","","a M. Livio dictatore creati  consules L. Veturius Q. Caecilius, is ipse, qui tum erat magister equitum. inde praetorum comitia habita.","Poetry"
"Livy","Ab Urbe Condita, Book 2","Augustan","","creati C. Servilius M. Caecilius Metellus Ti. Claudius Asellus Q. Mamilius Turrinus, qui tum aedilis plebis erat.","Poetry"
"Livy","Ab Urbe Condita","Augustan","","creati C. Servilius M. Caecilius Metellus Ti. Claudius Asellus Q. Mamilius Turrinus, qui tum aedilis plebis erat.","Poetry"
"Livy","Ab Urbe Condita, Book 2","Augustan","","Caecilio Metello consulibus, Bruttii ambobus, ut cum Hannibale bellum gererent, provincia decreta.","Poetry"
"Livy","Ab Urbe Condita","Augustan","","Caecilio Metello consulibus, Bruttii ambobus, ut cum Hannibale bellum gererent, provincia decreta.","Poetry"
