Author,Title,Era,Locus,Text,Poetry/Prose
"Gellius","Attic Nights, Book 19","Later Imperial","","...competente et, si memoria, inquit, mihi non labat scriptun hoc est in comoedia Aristophanis, cui nomen est ̔ολκάδες. Fuisset autem verbum hoc a te civitate donatum aut in...","Poetry"
"Gellius","Attic Nights","Later Imperial","","...competente et, si memoria, inquit, mihi non labat scriptun hoc est in comoedia Aristophanis, cui nomen est ̔ολκάδες. Fuisset autem verbum hoc a te civitate donatum aut in...","Poetry"
"Gellius","Attic Nights, Pr","Later Imperial","","...quorundam male doctorum hominum scaevitas et invidentia irritatior, mutuabor ex Aristophanae choro anapaesta pauca et quam ille homo festivissimus fabulae suae spectandae legem...","Poetry"
"Gellius","Attic Nights","Later Imperial","","...quorundam male doctorum hominum scaevitas et invidentia irritatior, mutuabor ex Aristophanae choro anapaesta pauca et quam ille homo festivissimus fabulae suae spectandae legem...","Poetry"
"Lactantius","Divinarum Institutionum","Late Antique","","...piscatorio artificio fecisse quaestum; quasi aegre ferret quod illam re(ligione)m non Aristophanes aliquis aut Aristarchus commentatus sit.","Poetry"
"Lactantius","Fragmenta","Late Antique","","...ueteris comoediae scriptores in modulandis fabulis sequi maluerunt, Eupolin Cratinum Aristophanem. prologos igitur et primarum scaenarum actiones trimetris conprehenderunt, deinde...","Poetry"
"Servius Honoratus","In Virgilii Georgicon Libros Commentarius","Late Antique","","...dicitur. sed hic Acheloum non praeter rationem dixit: nam, sicut Orpheus docet, et Aristophanes comicus et Ephorus historicus tradunt, ̓Αχελῷον generaliter propter antiquitatem...","Poetry"
"Macrobius","Saturnalia","Late Antique","","Aristophanes eam Ἀφρόδιτον appellat. Laevinus etiam sic ait: Venerem igitur almum adorans, sive...","Poetry"
"Macrobius","Saturnalia, Book 3","Late Antique","","Aristophanes eam Ἀφρόδιτον appellat. Laevinus etiam sic ait: Venerem igitur almum adorans, sive...","Poetry"
"Macrobius","Saturnalia","Late Antique","","Aristophanes vetus comicus in comoedia Cocalo sic ait:                   — Ἤμουν ἄγριον βάρος, ἤτειρεν γάρ τοί μ᾽ οἶνος, οἷς πόμα μίξας Ἀχελῶῳ.","Poetry"
"Macrobius","Saturnalia, Book 5","Late Antique","","Aristophanes vetus comicus in comoedia Cocalo sic ait:                   — Ἤμουν ἄγριον βάρος, ἤτειρεν γάρ τοί μ᾽ οἶνος, οἷς πόμα μίξας Ἀχελῶῳ.","Poetry"
"Macrobius","Saturnalia","Late Antique","","...vinum Acheloo Liberum patrem miscuisse. Ad quam rem etsi satis testium est, cum Aristophanis comici et Ephori historici verba prodiderimus, tamen ultra progrediemur. Didymus...","Poetry"
"Macrobius","Saturnalia, Book 5","Late Antique","","...vinum Acheloo Liberum patrem miscuisse. Ad quam rem etsi satis testium est, cum Aristophanis comici et Ephori historici verba prodiderimus, tamen ultra progrediemur. Didymus...","Poetry"
"Macrobius","Saturnalia","Late Antique","","Aristophanes autem comicus conposito nomine ex arena et Gargaris innumerabilem, ut eius lepos... ...ψαμμακοσιογάργαρα.Ψαμμακόσια autem seorsum pro multis Varro saepe in Menippeis suis posuit, sed Aristophanes adiecit γάργαρα ad significationem numerositatis innumerae.","Poetry"
"Macrobius","Saturnalia, Book 5","Late Antique","","Aristophanes autem comicus conposito nomine ex arena et Gargaris innumerabilem, ut eius lepos... ...ψαμμακοσιογάργαρα.Ψαμμακόσια autem seorsum pro multis Varro saepe in Menippeis suis posuit, sed Aristophanes adiecit γάργαρα ad significationem numerositatis innumerae.","Poetry"
