Author,Title,Era,Locus,Text,Poetry/Prose
"Cicero","Brutus","Republic","","...is, qui primus fabulam dedit, quam ei, qui multas docuerant ante hos consules, et Plautus et Naevius.","Poetry"
"Cicero","Epistulae Ad Familiares","Republic","","...sed etiam ut ne interesset quidem. is post proelium se ad hominem necessarium, A. Plautium, in Bithyniam contulit. ibi eum Caesar cum vidisset, nihil aspere, nihil acerbe...","Poetry"
"Cicero","Epistulae Ad Familiares, Book 13","Republic","","...sed etiam ut ne interesset quidem. is post proelium se ad hominem necessarium, A. Plautium, in Bithyniam contulit. ibi eum Caesar cum vidisset, nihil aspere, nihil acerbe...","Poetry"
"Cicero","Epistulae Ad Familiares","Republic","","...Servius, frater tuus, quem litteratissimum fuisse iudico, facile diceret: 'hic versus Plauti non est, hic est,' quod tritas auris haberet notandis generibus poetarum et consuetudine...","Poetry"
"Cicero","Epistulae Ad Familiares, Book 9","Republic","","...Servius, frater tuus, quem litteratissimum fuisse iudico, facile diceret: 'hic versus Plauti non est, hic est,' quod tritas auris haberet notandis generibus poetarum et consuetudine...","Poetry"
"Cicero","De Inventione, Book 1","Republic","","...pecunia bonum est, propterea quod ea maxime vitam beatam efficiat;” aut infirma, ut Plautus: Amicum castigare ob meritam noxiam, Immune est facinus; verum in aetate utile Et...","Poetry"
"Cicero","De Inventione","Republic","","...pecunia bonum est, propterea quod ea maxime vitam beatam efficiat;” aut infirma, ut Plautus: Amicum castigare ob meritam noxiam, Immune est facinus; verum in aetate utile Et...","Poetry"
"Cicero","De Officiis","Republic","","...flagitiosum, obscenum, alterum elegans, urbanum, ingeniosum, facetum. Quo genere non modo Plautus noster et Atticorum antiqua comoedia, sed etiam philosophorum Socraticorum libri...","Poetry"
"Cicero","De Officiis, Book 1","Republic","","...flagitiosum, obscenum, alterum elegans, urbanum, ingeniosum, facetum. Quo genere non modo Plautus noster et Atticorum antiqua comoedia, sed etiam philosophorum Socraticorum libri...","Poetry"
"Cicero","De Oratore","Republic","","...sermonis expertes ea tenent semper, quae prima didicerunt—sed eam sic audio, ut Plautum mihi aut Naevium videar audire, sono ipso vocis ita recto et simplici est, ut nihil...","Poetry"
"Cicero","De Oratore, Book 3","Republic","","...sermonis expertes ea tenent semper, quae prima didicerunt—sed eam sic audio, ut Plautum mihi aut Naevium videar audire, sono ipso vocis ita recto et simplici est, ut nihil...","Poetry"
"Cicero","De Republica","Republic","","...belli praefuisset, violari versibus, et eos agi in scaena non plus decuit, quam si Plautus noster voluisset aut Naevius Publio et Gnaeo Scipioni aut Caecilius Marco Catoni...","Poetry"
"Cicero","De Senectute","Republic","","...studiis, sed tamen acutis? quam gaudebat Bello suo Punico Naevius, quam Truculento Plautus, quam Pseudolo! vidi etiam senem Livium, qui, cum sex annis ante quam ego natus...","Poetry"
"Cicero","Tusculanae Disputationes","Republic","","...Caeci filio, M. Tuditano cos. anno ante natum Ennium. qui fuit maior natu quam Plautus et Naevius. sero igitur a nostris poëtae vel cogniti vel recepti. quamquam est in...","Poetry"
"Cicero","Tusculanae Disputationes, Book 1","Republic","","...Caeci filio, M. Tuditano cos. anno ante natum Ennium. qui fuit maior natu quam Plautus et Naevius. sero igitur a nostris poëtae vel cogniti vel recepti. quamquam est in...","Poetry"
"Sallust","Catilina","Republic","","At Catilinae crudelis animus eadem illa movebat, tametsi praesidia parabantur et ipse lege Plautia interrogatus erat ab L. Paulo.","Poetry"
"Horace","Ars Poetica","Augustan","","at nostri proavi Plautinos et numeros et","Poetry"
"Horace","Ars Poetica","Augustan","","Caecilio Plautoque dabit Romanus ademptum","Poetry"
"Horace","Epistles","Augustan","","plus oneris, quanto veniae minus, adspice, Plautus","Poetry"
"Horace","Epistles","Augustan","","Plautus ad exemplar Siculi properare Epicharmi,","Poetry"
"Livy","Ab Urbe Condita","Augustan","","Sergius Plautus.","Poetry"
"Livy","Ab Urbe Condita, Book 3","Augustan","","Sergius Plautus.","Poetry"
"Livy","Ab Urbe Condita","Augustan","","praetores exinde sortiti sunt C. Sergius Plautus urbanam, Q. Fulvius Gillo Siciliam,","Poetry"
"Livy","Ab Urbe Condita, Book 3","Augustan","","praetores exinde sortiti sunt C. Sergius Plautus urbanam, Q. Fulvius Gillo Siciliam,","Poetry"
"Livy","Ab Urbe Condita","Augustan","","Plautius Hypsaeus L.","Poetry"
"Livy","Ab Urbe Condita, Book 3","Augustan","","Plautius Hypsaeus L.","Poetry"
"Livy","Ab Urbe Condita","Augustan","","Plautio Hypsaeo in Hispaniam citeriorem mille Romani dati sunt pedites, duo milia socium Latini nominis et ducenti equites; cum his supplementis ut singulas legiones duae Hispaniae haberent.","Poetry"
"Livy","Ab Urbe Condita, Book 3","Augustan","","Plautio Hypsaeo in Hispaniam citeriorem mille Romani dati sunt pedites, duo milia socium Latini nominis et ducenti equites; cum his supplementis ut singulas legiones duae Hispaniae haberent.","Poetry"
"Livy","Ab Urbe Condita","Augustan","","Aetolia M. Fulvio, Asia Cn. Manlio sorte evenit. praetores deinde sortiti sunt, Sp. Postumius Albinus urbanam et inter peregrinos, M. Sempronius Tuditanus Siciliam, Q. Fabius Pictor, flamen Quirinalis, Sardiniam, Q. Fabius Labeo classem, L. Plautius Hypsaeus Hispaniam citeriorem,","Poetry"
"Livy","Ab Urbe Condita, Book 3","Augustan","","Aetolia M. Fulvio, Asia Cn. Manlio sorte evenit. praetores deinde sortiti sunt, Sp. Postumius Albinus urbanam et inter peregrinos, M. Sempronius Tuditanus Siciliam, Q. Fabius Pictor, flamen Quirinalis, Sardiniam, Q. Fabius Labeo classem, L. Plautius Hypsaeus Hispaniam citeriorem,","Poetry"
"Livy","Ab Urbe Condita, Book 1","Augustan","","Plautius iussu populi bellum indixere; Fabioque ea provincia, Plautio Hernici evenere.","Poetry"
"Livy","Ab Urbe Condita","Augustan","","Plautius iussu populi bellum indixere; Fabioque ea provincia, Plautio Hernici evenere.","Poetry"
"Livy","Ab Urbe Condita, Book 1","Augustan","","Plautius dixit; magister equitum dictatori additus M.","Poetry"
"Livy","Ab Urbe Condita","Augustan","","Plautius dixit; magister equitum dictatori additus M.","Poetry"
"Livy","Ab Urbe Condita, Book 1","Augustan","","nam Hernici a C. Plautio devicti subactique sunt. Fabius collega eius incaute atque inconsulte adversus Tarquinienses pugnavit.","Poetry"
"Livy","Ab Urbe Condita","Augustan","","nam Hernici a C. Plautio devicti subactique sunt. Fabius collega eius incaute atque inconsulte adversus Tarquinienses pugnavit.","Poetry"
"Livy","Ab Urbe Condita, Book 1","Augustan","","Plautium dixit.","Poetry"
"Livy","Ab Urbe Condita","Augustan","","Plautium dixit.","Poetry"
"Livy","Ab Urbe Condita, Book 1","Augustan","","...societatem petentes venissent. idem otium domi forisque mansit T. Manlio Torquato, C. Plautio consulibus. semunciarium tantum ex unciario faenus factum, et in pensiones aequas...","Poetry"
"Livy","Ab Urbe Condita","Augustan","","...societatem petentes venissent. idem otium domi forisque mansit T. Manlio Torquato, C. Plautio consulibus. semunciarium tantum ex unciario faenus factum, et in pensiones aequas...","Poetry"
"Livy","Ab Urbe Condita, Book 1","Augustan","","Plautius iterum, L.","Poetry"
"Livy","Ab Urbe Condita","Augustan","","Plautius iterum, L.","Poetry"
"Livy","Ab Urbe Condita, Book 1","Augustan","","Volscorum item exercitum duce Antiati populo consedisse ad Satricum adlatum est. utrumque bellum Plautio sorte evenit.","Poetry"
"Livy","Ab Urbe Condita","Augustan","","Volscorum item exercitum duce Antiati populo consedisse ad Satricum adlatum est. utrumque bellum Plautio sorte evenit.","Poetry"
"Livy","Ab Urbe Condita, Book 1","Augustan","","Plautius Venox.","Poetry"
"Livy","Ab Urbe Condita","Augustan","","Plautius Venox.","Poetry"
"Livy","Ab Urbe Condita, Book 1","Augustan","","...petitum agmine trepido, ut muris potius quam vallo sese tutarentur. a Priverno Plautius alter consul pervastatis passim agris praedaque abacta in agrum Fundanum exercitum...","Poetry"
"Livy","Ab Urbe Condita","Augustan","","...petitum agmine trepido, ut muris potius quam vallo sese tutarentur. a Priverno Plautius alter consul pervastatis passim agris praedaque abacta in agrum Fundanum exercitum...","Poetry"
"Livy","Ab Urbe Condita, Book 1","Augustan","","His ita decretis usque ad triumphum Plauti silentium de Privernatibus fuit; post triumphum consul necato Vitruvio sociisque eius noxae apud satiatos iam suppliciis nocentium tutam mentionem de Privernatibus ratus '","Poetry"
"Livy","Ab Urbe Condita","Augustan","","His ita decretis usque ad triumphum Plauti silentium de Privernatibus fuit; post triumphum consul necato Vitruvio sociisque eius noxae apud satiatos iam suppliciis nocentium tutam mentionem de Privernatibus ratus '","Poetry"
"Livy","Ab Urbe Condita, Book 1","Augustan","","...unquam neglecta patribus. extemplo igitur consules novi L. Aemilius Mamercinus et C. Plautius eo ipso die, kal. Quinctilibus, quo magistratum inierunt, conparare inter se provincias...","Poetry"
"Livy","Ab Urbe Condita","Augustan","","...unquam neglecta patribus. extemplo igitur consules novi L. Aemilius Mamercinus et C. Plautius eo ipso die, kal. Quinctilibus, quo magistratum inierunt, conparare inter se provincias...","Poetry"
"Livy","Ab Urbe Condita, Book 1","Augustan","","senatus de Vitruvio Privernatibusque consultus consulem Plautium dirutis Priverni muris praesidioque valido inposito ad triumphum accersit; Vitruvium in carcere adservari iussit, quoad consul redisset, tum verberatum necari.","Poetry"
"Livy","Ab Urbe Condita","Augustan","","senatus de Vitruvio Privernatibusque consultus consulem Plautium dirutis Priverni muris praesidioque valido inposito ad triumphum accersit; Vitruvium in carcere adservari iussit, quoad consul redisset, tum verberatum necari.","Poetry"
"Livy","Ab Urbe Condita, Book 1","Augustan","","secutus est annus nulla re belli domive insignis, P. Plautio Proculo P. Cornelio Scapula consulibus, praeterquam quod Fregellas—","Poetry"
"Livy","Ab Urbe Condita","Augustan","","secutus est annus nulla re belli domive insignis, P. Plautio Proculo P. Cornelio Scapula consulibus, praeterquam quod Fregellas—","Poetry"
"Livy","Ab Urbe Condita, Book 1","Augustan","","id ambigitur, belline gerendi causa creatus sit, an ut esset, qui ludis Romanis, quia L. Plautius praetor gravi morbo forte inplicitus erat,","Poetry"
"Livy","Ab Urbe Condita","Augustan","","id ambigitur, belline gerendi causa creatus sit, an ut esset, qui ludis Romanis, quia L. Plautius praetor gravi morbo forte inplicitus erat,","Poetry"
"Livy","Ab Urbe Condita, Book 1","Augustan","","M. Folius Flaccina inde et L. Plautius Venox consules facti.","Poetry"
"Livy","Ab Urbe Condita","Augustan","","M. Folius Flaccina inde et L. Plautius Venox consules facti.","Poetry"
"Livy","Ab Urbe Condita, Book 1","Augustan","","et ex Apulia Teanenses Canusinique populationibus fessi obsidibus L. Plautio consuli datis in deditionem venerunt.","Poetry"
"Livy","Ab Urbe Condita","Augustan","","et ex Apulia Teanenses Canusinique populationibus fessi obsidibus L. Plautio consuli datis in deditionem venerunt.","Poetry"
"Livy","Ab Urbe Condita, Book 1","Augustan","","eadem in conparando cohibendoque bello consilia et apud Etruscos fuere: neutri finibus egressi. et censura clara eo anno Ap. Claudi et C. Plauti fuit, memoriae tamen felicioris ad posteros nomen Appi est,","Poetry"
"Livy","Ab Urbe Condita","Augustan","","eadem in conparando cohibendoque bello consilia et apud Etruscos fuere: neutri finibus egressi. et censura clara eo anno Ap. Claudi et C. Plauti fuit, memoriae tamen felicioris ad posteros nomen Appi est,","Poetry"
"Livy","Ab Urbe Condita, Book 1","Augustan","","Plautium fuerat.","Poetry"
"Livy","Ab Urbe Condita","Augustan","","Plautium fuerat.","Poetry"
"Livy","Ab Urbe Condita, Book 1","Augustan","","Plautius, collega eius, magistratu se abdicasset, nulla vi conpelli, ut abdicaret, potuit.","Poetry"
"Livy","Ab Urbe Condita","Augustan","","Plautius, collega eius, magistratu se abdicasset, nulla vi conpelli, ut abdicaret, potuit.","Poetry"
"Livy","Ab Urbe Condita, Book 1","Augustan","","Plautium, collegam tuum, iisdem auspiciis, eodem iure creatum.","Poetry"
"Livy","Ab Urbe Condita","Augustan","","Plautium, collegam tuum, iisdem auspiciis, eodem iure creatum.","Poetry"
"Ovid","Fasti, Book 6","Augustan","","Plautius, ut posset specie numeroque senatum","Poetry"
"Ovid","Fasti","Augustan","","Plautius, ut posset specie numeroque senatum","Poetry"
"Valerius Maximus","Facta Et Dicta Memorabilia","Early Imperial","","Vilior Graccho iniquae fortunae uictima, quamuis senatorii uir ordinis, C. Plautius Numida, sed in consimili amore par exemplum: morte enim uxoris audita doloris inpotens...","Poetry"
"Valerius Maximus","Facta Et Dicta Memorabilia","Early Imperial","","Eiusdem ut nominis, ita amoris quoque M. Plautius: nam cum imperio senatus classem sociorum sexaginta nauium in Asiam reduceret Tarentumque... ...uocatur ΤΩΝ ΔΥΟ ΦΙΛΟΥΝΤΩΝ. nec dubito quin, si quis modo extinctis sensus inest, Plautius et Orestilla fati consortione gestientes uultus tenebris intulerint. saneque, ubi...","Poetry"
"Valerius Maximus","Facta Et Dicta Memorabilia","Early Imperial","","...uerbis arma sumpserat exasperatosque patrum conscriptorum animos inflammauerat. sed Plautius consul fauens Priuernatium causae  regressum animoso eius dicto obtulit quaesiuitque...","Poetry"
"Valerius Maximus","Facta Et Dicta Memorabilia","Early Imperial","","quoque Gracchi oratione in Plautium scripta patet.","Poetry"
"Valerius Maximus","Facta Et Dicta Memorabilia","Early Imperial","","...superbia quoque et inpotentia in conspicuo ponatur, M. Fuluius Flaccus consul M. Plautii Hypsaei collega, cum perniciosissimas rei publicae leges introduceret de ciuitate...","Poetry"
"Seneca","Octavia","Early Imperial","","Perage imperata: mitte, qui Plauti mihi","Poetry"
"Seneca","Octavia","Early Imperial","","Plautum atque Sullam, pertinax quorum furor","Poetry"
"Quintilian","Institutio Oratoria, Book 1","Early Imperial","","...corporis Rufos Longosque fecerunt; ubi erit aliud secretius, Sullae, Burri, Galbae, Plauti, Pansae, Scauri taliaque; et ex casu nascentium; hic Agrippa et Opiter et Cordus...","Poetry"
"Quintilian","Institutio Oratoria","Early Imperial","","...corporis Rufos Longosque fecerunt; ubi erit aliud secretius, Sullae, Burri, Galbae, Plauti, Pansae, Scauri taliaque; et ex casu nascentium; hic Agrippa et Opiter et Cordus...","Poetry"
"Quintilian","Institutio Oratoria","Early Imperial","","Plautus in Stoicis rerum cognitioni utilis.","Poetry"
"Quintilian","Institutio Oratoria, Book 10","Early Imperial","","Plautus in Stoicis rerum cognitioni utilis.","Poetry"
"Quintilian","Institutio Oratoria","Early Imperial","","in comoedia maxime claudicamus. licet Varro Musas, Aeli Stilonis sententia, Plautino dicat sermone locuturas fuisse, si Latine loqui vellent, licet Caecilium veteres...","Poetry"
"Quintilian","Institutio Oratoria, Book 10","Early Imperial","","in comoedia maxime claudicamus. licet Varro Musas, Aeli Stilonis sententia, Plautino dicat sermone locuturas fuisse, si Latine loqui vellent, licet Caecilium veteres...","Poetry"
"Quintilian","Institutio Oratoria","Early Imperial","","et haec interpretatio non minus dura est quam illa Plauti essentia atque queentia, sed ne propria quidem; nam oratoria sic effertur ut elocutoria, oratrix ut elocutrix; illa autem de qua loquimur rhetorice talis est qualis eloquentia, nec dubie apud Graecos quoque duplicem intellectum habet.","Poetry"
"Quintilian","Institutio Oratoria, Book 2","Early Imperial","","et haec interpretatio non minus dura est quam illa Plauti essentia atque queentia, sed ne propria quidem; nam oratoria sic effertur ut elocutoria, oratrix ut elocutrix; illa autem de qua loquimur rhetorice talis est qualis eloquentia, nec dubie apud Graecos quoque duplicem intellectum habet.","Poetry"
"Quintilian","Institutio Oratoria, Book 3","Early Imperial","","...elementa decem constituit, circa quae versari videatur omnis quaestio. οὐσίαν, quam Plautus essentiam vocat, neque sane aliud est eius nomen Latinum; sed ea quaeritur, an sit....","Poetry"
"Quintilian","Institutio Oratoria","Early Imperial","","...elementa decem constituit, circa quae versari videatur omnis quaestio. οὐσίαν, quam Plautus essentiam vocat, neque sane aliud est eius nomen Latinum; sed ea quaeritur, an sit....","Poetry"
"Quintilian","Institutio Oratoria, Book 9","Early Imperial","","...ergo magis pecuniarum repetundarum qiuari maiestatis, neque maiestatis magis quam Plautiae legis, neque Plautiae legis magis quam ambitus, neque ambitus magis quam omnium...","Poetry"
"Quintilian","Institutio Oratoria","Early Imperial","","...ergo magis pecuniarum repetundarum qiuari maiestatis, neque maiestatis magis quam Plautiae legis, neque Plautiae legis magis quam ambitus, neque ambitus magis quam omnium...","Poetry"
"Pliny The Younger","Letters","Early Imperial","","Plautum vel Terentium metro solutum legi credidi.","Poetry"
"Pliny The Younger","Letters, Book 1","Early Imperial","","Plautum vel Terentium metro solutum legi credidi.","Poetry"
"Pliny The Younger","Letters, Book 6","Early Imperial","","Scripsit comoedias Menandrum aliosque aetatis eiusdem aemulatus; licet has inter Plautinas Terentianasque numeres.","Poetry"
"Pliny The Younger","Letters","Early Imperial","","Scripsit comoedias Menandrum aliosque aetatis eiusdem aemulatus; licet has inter Plautinas Terentianasque numeres.","Poetry"
"Tacitus","Agricola","Early Imperial","","Consularium primus Aulus Plautius praepositus ac subinde Ostorius Scapula, uterque bello egregius: redactaque paulatim in formam provinciae proxima pars Britanniae,","Poetry"
"Tacitus","Annales","Early Imperial","","...adnuente cieri Narcissum postulat. is veniam in praeteritum petens quod ei Vettios, Plautios dissimulavisset, nec nunc adulteria obiecturum ait, ne domum servitia et ceteros...","Poetry"
"Tacitus","Annales","Early Imperial","","...proturbatus erat, paribus lasciviis ad cupidinem et fastidia. Suillio Caesonino et Plautio Laterano mors remittitur, huic ob patrui egregium meritum: Caesoninus vitiis protectus...","Poetry"
"Tacitus","Annales","Early Imperial","","...animus levium quoque rerum gloria sublatus maiores continuaret. secutaque lenitas in Plautium Lateranum quem ob adulterium Messalinae ordine demotum reddidit senatui, clementiam...","Poetry"
"Tacitus","Annales","Early Imperial","","...mortem lugeret aut Octaviae iniurias evulgaret, sed destinavisse eam Rubellium Plautum, per maternam originem pari ac Nero gradu a divo Augusto, ad res novas extollere...","Poetry"
"Tacitus","Annales","Early Imperial","","...maestitiam, expositoque indicii ordine ita audientem exterret ut non tantum matrem Plautumque interficere, sed Burrum etiam demovere praefectura destinaret tamquam Agrippinae...","Poetry"
"Tacitus","Annales","Early Imperial","","...ad scelus corruptos arguat. vivere ego Britannico potiente rerum poteram? ac si Plautus aut quis alius rem publicam iudicaturus obtinuerit, desunt scilicet mihi accusatores...","Poetry"
"Tacitus","Annales","Early Imperial","","...sumptum, validiore apud libidines prin-  cipis Paride quam ut poena adficeretur. Plautus ad praesens silentio transmissus est.","Poetry"
"Tacitus","Annales","Early Imperial","","...consularis, avaritiae criminibus olim perculsus. et Pomponia Graecina insignis femina, A. Plautio, quem  ovasse de Britannis rettuli, nupta ac superstitionis externae rea, mariti...","Poetry"
"Tacitus","Annales","Early Imperial","","...quasi iam depulso Nerone, quisnam deligeretur anquirebant; et omnium ore Rubellius Plautus celebratur, cui nobilitas per matrem ex Iulia familia. ipse placita maiorum colebat,... ...ictae dapes mensaque disiecta erat idque finibus Tiburtum acciderat, unde paterna Plauto origo, hunc illum numine deum destinari credebant, fovebantque multi quibus nova et ancipitia praecolere avida et plerumque fallax ambitio est. ergo permotus his Nero componit ad Plautum litteras, consuleret quieti urbis seque prava diffamantibus subtraheret: esse illi...","Poetry"
"Tacitus","Annales","Early Imperial","","...ratus si principem societate scelerum obstringeret, metus eius rimatur; compertoque Plautum et Sullam maxime timeri, Plautum in Asiam, Sullam in Galliam Narbonensem nuper amotos,... ...unde praecipuam audaciam, et simulatorem segnitiae dum temeritati locum reperiret. Plautum magnis opibus ne fingere quidem cupidinem otii sed veterum Romanorum imitamenta...","Poetry"
"Tacitus","Annales","Early Imperial","","Plauto parari necem non perinde occultum fuit, quia pluribus salus eius curabatur et spatium... ...novas transisse. vana haec more famae credentium otio augebantur; ceterum libertus Plauti celeritate ventorum praevenit centurionem et mandata L. Antistii soceri attulit:...","Poetry"
"Tacitus","Annales","Early Imperial","","Sed Plautum ea non movere, sive nullam opem providebat inermis atque exul, seu taedio ambiguae... ...patris et studiis populi gravem. sed ad senatum litteras misit de caede Sullae Plautique haud confessus, verum utriusque turbidum ingenium esse et sibi incolumitatem rei publicae magna cura haberi. decretae eo nomine supplicationes utque Sulla et Plautus senatu moverentur, gravioribus iam ludibriis quam malis.","Poetry"
"Tacitus","Annales","Early Imperial","","...quam os eius. movetur tamen primo civilis discidii specie domumque Burri, praedia Plauti, infausta dona accipit: mox in Campaniam pulsa est addita militari custodia. inde...","Poetry"
"Tacitus","Annales","Early Imperial","","...Sulpicium Asprum centurionem extitisse constantia exitus docuit; et Lucanus Annaeus Plautiusque Lateranus vivida odia intulere. Lucanum propriae causae accendebant, quod famam...","Poetry"
"Tacitus","Annales","Early Imperial","","Proximam necem Plautii Laterani consulis designati Nero adiungit, adeo propere ut non complecti liberos,...","Poetry"
"Tacitus","Annales","Early Imperial","","...subiere, invisi principi tamquam vivendo exprobrarent interfectum esse Rubellium Plautum, generum Luci Veteris. sed initium detegendae saevitiae praebuit interversis patroni... ...circumdant. aderat filia, super ingruens periculum longo dolore atrox, ex quo percussores Plauti mariti sui viderat; cruentamque cervicem eius amplexa servabat sanguinem et vestis...","Poetry"
"Tacitus","Annales","Early Imperial","","...libertum, statuas et picturas evehere inultam omiserat. sed crimini dabatur amicitia Plauti et ambitio conciliandae provinciae ad spes novas. tempus damnationi delectum, quo...","Poetry"
"Tacitus","Annales","Early Imperial","","...interim Ostorius Sabinus, Sorani accusator, ingreditur orditurque de amicitia Rubelli Plauti, quodque proconsulatum Asiae Soranus pro claritate sibi potius accommodatum quam...","Poetry"
"Tacitus","Annales","Early Imperial","","...verba excipit Soranus proclamatque non illam in provinciam secum profectam, non Plauto per aetatem nosci potuisse, non criminibus mariti conexam: nimiae tantum pietatis...","Poetry"
"Tacitus","Annales","Early Imperial","","Per idem tempus Plautius Silvanus praetor incertis causis Aproniam coniugem in praeceps iecit, tractusque...","Poetry"
"Tacitus","Annales","Early Imperial","","Quintus Plautius Sex. Papinius consules sequuntur. eo anno neque quod L. Aruseiusmorte adfecti forent,...","Poetry"
"Tacitus","Historiae","Early Imperial","","...propria electione sive, ut quidam crediderunt, Lacone instante, cui apud Rubellium Plautum exercita cum Pisone amicitia; sed callide ut ignotum fovebat, et prospera de Pisone...","Poetry"
"Tacitus","Historiae","Early Imperial","","...e fontibus amnibusque hausta perluere. tum Helvidius Priscus praetor, praeeunte Plautio Aeliano pontifice, lustrata suovetaurilibus area et super caespitem redditis extis,...","Poetry"
"Suetonius","De Vita Caesarum","Early Imperial","","...Lepidi iuuenis, deinde Varronis Murenae et Fanni Caepionis, mox M. Egnati, exin Plauti Rufi Lucique Pauli progeneri sui, ac praeter has L. Audasi falsarum tabularum rei...","Poetry"
"Suetonius","De Vita Caesarum","Early Imperial","","...exercitu et triumphalia darentur, ne causam belli quoquo modo quaererent. Aulo Plautio etiam ouationem decreuit ingressoque urbem obuiam progressus et in Capitolium eunti...","Poetry"
"Suetonius","De Vita Caesarum","Early Imperial","","uxores deinde duxit Plautiam Vrgulanillam triumphali et mox Aeliam Paetinam consulari patre. cum utraque diuortium...","Poetry"
"Suetonius","De Vita Caesarum","Early Imperial","","...ceteros aut affinitate aliqua sibi aut propinquitate coniunctos; in quibus Aulum Plautium iuuenem, quem cum ante mortem per uim conspurcasset: 'eat nunc,' inquit, 'mater...","Poetry"
"Suetonius","De Vita Caesarum","Early Imperial","","...uiginti oppida et insulam Vectem Britanniae proximam in dicionem redegit partim Auli Plauti legati consularis partim Claudii ipsius ductu.","Poetry"
"Apuleius","Florida","Later Imperial","","...augusta haec loca Cithaeronis colis, item ille comicus: perparuam partim postulat Plautus loci de uostris magnis atque amoenis moenibus, Athenas quo sine architectis conferat,...","Poetry"
"Apuleius","Florida","Later Imperial","","...homines  non oculorum, sed mentis acie et animi obtutu considerandos. nec ista re cum Plautino milite congruebat, qui ita ait: pluris est oculatus testis unus quam auriti decem.”...","Poetry"
"Apuleius","De Deo Socratis","Later Imperial","","...auxiliabunda fratri conversatur miscetque viris neque cernitur ulli, prorsus quod Plautinus miles super clipeo suo gloriatur, praestringens oculorum aciem hostibus.","Poetry"
"Gellius","Attic Nights","Later Imperial","","In Plauti autem Asinaria manifestius id ipsum scriptum est in his versibus, qui sunt eius comoediae primi:  Sicút tuum vis únicum gnatúm tuae Superésse vitae sóspitem et supérstitem.","Poetry"
"Gellius","Attic Nights, Book 1","Later Imperial","","In Plauti autem Asinaria manifestius id ipsum scriptum est in his versibus, qui sunt eius comoediae primi:  Sicút tuum vis únicum gnatúm tuae Superésse vitae sóspitem et supérstitem.","Poetry"
"Gellius","Attic Nights","Later Imperial","","Naevii, Plauti, M.","Poetry"
"Gellius","Attic Nights, Book 1","Later Imperial","","Naevii, Plauti, M.","Poetry"
"Gellius","Attic Nights","Later Imperial","","Tria epigrammata trium veterum poetarum, Naevii, Plauti, Pacuvii, quae facta ab ipsis sepulcris eorum incisa sunt.","Poetry"
"Gellius","Attic Nights, Book 1","Later Imperial","","Tria epigrammata trium veterum poetarum, Naevii, Plauti, Pacuvii, quae facta ab ipsis sepulcris eorum incisa sunt.","Poetry"
"Gellius","Attic Nights","Later Imperial","","Epigramma Plauti, quod dubitassemus an Plauti foret, nisi a M. Varrone positum esset in libro De Poetis primo:   Postquam est mortem aptus Plautus, Comoedia luget, Scaena est deserta, dein Risus, Ludus locusque Et Numeri innumeri simul omnes conlacrimarunt.","Poetry"
"Gellius","Attic Nights, Book 1","Later Imperial","","Epigramma Plauti, quod dubitassemus an Plauti foret, nisi a M. Varrone positum esset in libro De Poetis primo:   Postquam est mortem aptus Plautus, Comoedia luget, Scaena est deserta, dein Risus, Ludus locusque Et Numeri innumeri simul omnes conlacrimarunt.","Poetry"
